gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000262074.7,2.7412238484528926,0.2934022579054158,4.869131309510697,1.34813642770652e-5,0.08332394940601433,1.1678696101812287,NA,NA
ENSG00000070087.15,2.5105415028432776,-0.19111187034935065,4.581703128434514,1.5306193521961546e-5,0.08332394940601433,-1.6217732494150976,PFN2,5217
ENSG00000124766.7,0.867507528048634,4.894514883823803,4.587298285821852,1.6263620573717827e-5,0.08332394940601433,2.564471006127355,SOX4,6659
ENSG00000257285.8,1.7274113046381407,1.095343296648056,4.125364925699733,8.445970709319456e-5,0.22870289129450017,-1.1964387636658107,PRMT5-DT,101926933
ENSG00000146757.14,0.6696430509967879,5.209992192004594,4.125823647525939,8.452657299196026e-5,0.22870289129450017,1.2756358361971607,ZNF92,168374
ENSG00000288756.3,1.4814106099235982,2.089929584103591,4.1100654871247855,8.927894260032538e-5,0.22870289129450017,-0.3400263610968164,NA,NA
ENSG00000118418.16,0.4321823157401532,7.354291249325755,4.049836100831685,1.1094612194101216e-4,0.24360598489047955,1.100360655361846,HMGN3,9324
ENSG00000175354.20,-0.5010293602906142,6.164463041617148,-3.912202560296762,1.809837110892703e-4,0.3053173057295763,0.6523016301386741,PTPN2,5771
ENSG00000223960.10,0.7032856101654477,4.165498052840723,3.8936755179179423,1.9315761310164184e-4,0.3053173057295763,0.3611021734758779,CHROMR,101927027
ENSG00000273709.1,6.216244917840591,-0.6066890422519797,4.042619287498107,1.986449614375903e-4,0.3053173057295763,-1.4172538881258196,LOC124904136,124904136
ENSG00000206652.1,4.626720023532978,-2.2355886886458465,3.9915084266616376,2.210367241152678e-4,0.30884858633196965,-3.031923740642437,RNU1-1,26871
ENSG00000222041.13,0.380510250075071,7.601177453822476,3.799163237250063,2.6845404681647095e-4,0.3438448916307632,0.30082453839321666,CYTOR,112597
ENSG00000278774.1,1.8795201905803953,3.348743166164394,3.9126793364194072,2.981539276293052e-4,0.35250968212787853,0.14504399668209267,LOC124904146,124904146
ENSG00000180881.21,1.492229351436038,1.3724450298592585,3.6857311768215117,3.959080484188594e-4,0.4346504788712764,-1.6260344618879579,CAPS2,84698
ENSG00000203362.2,2.362108717378457,-0.5622075189459671,3.6572003005639364,4.3604730640031165e-4,0.44680313995818605,-2.665097067247494,NA,NA
