gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000256039.5,-1.1593758912421466,5.623463583876011,-9.181316612318575,1.9110777354058204e-14,2.937326479318746e-10,21.71749371628963,LINC02446,101060038
ENSG00000250337.11,3.169413526301578,1.4760509491086309,9.045127560574018,3.7160678731392786e-13,2.8557981605075358e-9,14.446514754261809,PURPL,643401
ENSG00000101945.17,-4.627104326068617,1.5839763225308046,-6.260988787150022,1.4049996294578975e-8,7.198281434922628e-5,0.9867107785464038,SUV39H1,6839
ENSG00000103490.14,-0.8525186565429825,5.373522767325802,-5.8600032778011,8.099802419963827e-8,0.00031123490798711006,7.615444145231667,PYCARD,29108
ENSG00000135919.14,-0.9563862478866088,4.23517142557282,-4.514216464024449,1.9827230361233176e-5,0.05497064826936502,2.4474853202403937,SERPINE2,5270
ENSG00000172238.6,2.4368386851078734,-1.2441639644765823,4.4934848044072675,2.145893881692844e-5,0.05497064826936502,-0.7343799784698568,ATOH1,474
ENSG00000267605.9,1.8997986657761912,0.6381282391233722,4.436091817744962,3.1145702304177196e-5,0.05907749297146062,0.9050865494352696,NA,NA
ENSG00000224078.16,0.576992252391535,5.150326054918329,4.372857601808993,3.386317970641557e-5,0.05907749297146062,2.1680785660009185,NA,NA
ENSG00000118513.21,0.627280462941191,4.6547343134777,4.367172908298987,3.459319692538358e-5,0.05907749297146062,2.142376739042904,MYB,4602
ENSG00000026751.17,-0.5605977425591391,5.288624184386136,-4.313336338720355,4.230392779930368e-5,0.06502113702752975,1.9672972948767526,SLAMF7,57823
ENSG00000125503.13,0.44991827152084607,6.457559295291059,4.272151022769849,4.92972043182473e-5,0.06888163912467826,1.780522474834207,PPP1R12C,54776
ENSG00000198157.11,-0.7654813277355128,4.4882014308937634,-4.165152748419709,7.306903895558171e-5,0.0935892607289409,1.4416610780531158,HMGN5,79366
ENSG00000166900.17,-0.6036229877414527,5.311172222481623,-4.095304485401374,9.417830651786192e-5,0.11108134512283135,1.247194227070402,STX3,6809
ENSG00000018189.13,0.5108024934460564,5.491218818178127,4.075441398702245,1.0118014519971625e-4,0.11108134512283135,1.1656984912070918,RUFY3,22902
ENSG00000159445.13,-0.6279689462965443,4.64368536863048,-4.054914203698583,1.0894007663987534e-4,0.11162726519699227,1.1027094113264226,THEM4,117145
ENSG00000033327.13,-0.7282722100008385,5.0873922407295264,-4.047289221964377,1.308354738034841e-4,0.1256838270224719,0.973379108589171,GAB2,9846
ENSG00000145850.9,-1.0044936499527632,3.542902124217513,-3.9468182241281253,1.6052926753623554e-4,0.140092058245636,0.5825177686123819,TIMD4,91937
ENSG00000171246.7,0.843779418984822,4.033173325408324,3.940037320815338,1.6406356853750474e-4,0.140092058245636,0.6608248011651323,NPTX1,4884
ENSG00000197124.12,0.6252518072722895,3.788744346934325,3.8914885029910886,1.9464528491733448e-4,0.15745779100944374,0.59797930378343,ZNF682,91120
ENSG00000182986.15,0.8008553184271103,3.028484528285759,3.8491961549072995,2.2566087716049442e-4,0.17342038409783997,0.31335122362692136,ZNF320,162967
ENSG00000213722.10,0.4222424580755515,5.9767024680997975,3.782347726052785,2.8449873140145833e-4,0.20822597626859118,0.18634219852570677,DDAH2,23564
ENSG00000168685.15,0.31064038260664795,8.153243971491307,3.6857121771400148,3.9593357083576907e-4,0.27661359017026227,-0.27797004935919567,IL7R,3575
ENSG00000171643.14,-1.4195533403689526,2.2704067563346495,-3.6625955796411853,4.2817203434385604e-4,0.2818437323407779,-0.9395540075969953,S100Z,170591
ENSG00000154229.12,0.4049812633901233,5.363403055651152,3.642919285341794,4.5756195825195483e-4,0.2818437323407779,-0.19058859596462696,PRKCA,5578
ENSG00000183542.7,0.5728222549450832,4.22511587822727,3.642355550124673,4.584315750500617e-4,0.2818437323407779,-0.15504516021351566,KLRC4,8302
ENSG00000044115.21,0.7907170036864755,2.83226014307798,3.6006836595265286,5.272415121381508e-4,0.31168084775243765,-0.4213110313391253,CTNNA1,1495
ENSG00000184986.12,0.9822561854159302,2.9697412153210094,3.588265392225227,5.649501898665352e-4,0.3216031266018017,-0.45542987671288326,TMEM121,80757
ENSG00000289047.3,-0.5021943060961704,4.817844817257898,-3.535403678169286,6.550404492506156e-4,0.35957041803507006,-0.45812050613306976,LOC100294145,100294145
ENSG00000170293.9,0.9877144967723854,2.4918069531566647,3.515212546716636,7.001670156879213e-4,0.36578533446630634,-0.7096584107248844,CMTM8,152189
ENSG00000203326.12,0.5325665740038827,4.313100945716069,3.509286475490922,7.139596638899928e-4,0.36578533446630634,-0.537330918915571,ZNF525,170958
ENSG00000197448.14,-0.35160291675798305,6.31863726899634,-3.487364097172308,7.672474836735982e-4,0.3804062523891356,-0.7294621342419791,GSTK1,373156
ENSG00000185862.7,0.31610570305543995,7.318665007566373,3.4603876320567073,8.37979543524843e-4,0.3954132706344953,-0.9092005769870717,EVI2B,2124
ENSG00000204681.11,-0.7694427132200401,3.3703122634087928,-3.4511291988780135,8.636419585111862e-4,0.3954132706344953,-0.7366734088580351,GABBR1,2550
ENSG00000207205.1,0.7834044748204825,2.085168931154916,3.447221473353812,8.746942876755263e-4,0.3954132706344953,-0.7287946910382521,RNVU1-15,101954267
ENSG00000166548.17,0.7585365834984987,2.84469149350222,3.4374489017834033,9.029210851476473e-4,0.39651134510626684,-0.8609717458529245,TK2,7084
ENSG00000062716.13,0.3199576316226338,7.6847755082509295,3.4277155548160874,9.318865743523156e-4,0.39786379577208586,-1.0255023190761525,VMP1,81671
ENSG00000280721.2,0.57514080676133,3.947701130171482,3.415858673410052,9.683548429514139e-4,0.4022598361125198,-0.7928190780032915,NA,NA
ENSG00000177707.11,-0.8296782791016191,2.962264430487496,-3.389057679128972,0.0010558002590672698,0.4270434205753667,-1.0488337772546972,NECTIN3,25945
