gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000124766.7,0.7142663745654918,4.894514883823803,4.309296013112927,4.5915461519361556e-5,0.4163681259938053,-0.8771698187730363,SOX4,6659
ENSG00000246982.8,0.8612128948824456,3.5606374359365782,4.246616716729113,5.4179326739597303e-5,0.4163681259938053,-2.1003887153601064,NA,NA
ENSG00000140450.9,2.2291090095534334,-0.46283680025043533,4.053877599795762,1.0934672636581258e-4,0.5602197280808464,-4.2046003096319655,ARRDC4,91947
ENSG00000262074.7,2.246989862140798,0.2934022579054158,4.047213720611221,1.9537313117064419e-4,0.7507212565232003,-3.4421812905249527,NA,NA
ENSG00000121690.11,2.405039342264504,-0.47478913819906055,3.8029279676237353,2.649820053579596e-4,0.8145546844703678,-4.281956791779751,DEPDC7,91614
ENSG00000198919.13,0.42053114679633197,5.449438989588758,3.708368670388759,3.6658474990107547e-4,0.8729530119802476,-1.276636531029376,DZIP3,9666
ENSG00000261186.2,2.261640050887162,-0.7527295796985827,3.6683123560972453,4.1997496881566375e-4,0.8729530119802476,-4.28667499479678,LINC01238,102723927
ENSG00000244733.5,2.1905741189981027,-0.004713371560407823,3.657696740148048,4.579390479035989e-4,0.8729530119802476,-4.198433084934844,NA,NA
ENSG00000304120.1,-1.2575733975034467,2.2716299119515577,-3.5852018039341638,5.552161675017521e-4,0.8729530119802476,-3.8445086870645673,NA,NA
ENSG00000122417.16,0.44834746409547144,5.402272672782465,3.5783932090616544,5.679590188550733e-4,0.8729530119802476,-1.6318765807799394,ODF2L,57489
ENSG00000289618.3,1.3035374249969938,1.291480505915511,3.540338055666338,6.444382655721236e-4,0.8841702120217382,-3.8471899245204844,NA,NA
ENSG00000272501.2,-1.3406910286997422,1.458627327661338,-3.5195162891425493,6.90308558507538e-4,0.8841702120217382,-4.041376018614315,NA,NA
ENSG00000181577.16,1.7310981370457392,0.7754731168503161,3.4248964094804033,9.404382588366662e-4,0.9988761812004974,-4.217150591099116,LINC03040,221416
ENSG00000171291.9,1.0896209178863208,1.6345080798689648,3.414398392273287,9.729381029899763e-4,0.9988761812004974,-3.887857963337948,ZNF439,90594
ENSG00000155085.16,0.6306429407408887,3.434650858623716,3.396528709081567,0.0010307045470927501,0.9988761812004974,-2.9964033092363533,AK9,221264
ENSG00000288756.3,1.074029392694289,2.089929584103591,3.379720863210591,0.0010879719368018822,0.9988761812004974,-3.7312575932623004,NA,NA
ENSG00000104549.12,0.3530722204891479,6.271995467629796,3.3305777147619873,0.0012730585754382549,0.9988761812004974,-1.8331087194822335,SQLE,6713
ENSG00000249375.9,1.6901852614897104,0.2523694595888749,3.2834194288361647,0.001478137490920938,0.9988761812004974,-4.281754681485334,CASC11,100270680
ENSG00000274432.1,5.173711068153022,-1.223166114483653,3.3605300547403525,0.0015692670828242527,0.9988761812004974,-4.251580515298332,LOC124904137,124904137
ENSG00000171703.17,0.9140374326980751,2.4700311781875954,3.248939540321495,0.001647257961152203,0.9988761812004974,-3.724490571455942,TCEA2,6919
ENSG00000078596.11,0.31485948836562816,7.961779156487093,3.213914601881669,0.001837471073653267,0.9988761812004974,-1.7095483670782348,ITM2A,9452
ENSG00000033867.18,0.31383767949830244,7.00966527995084,3.190956980030198,0.0019730847724856483,0.9988761812004974,-1.877874248001953,SLC4A7,9497
ENSG00000265692.1,2.1889617781571467,-0.8733703972931162,3.146142898523047,0.0022651341904043184,0.9988761812004974,-4.413397870126756,LINC01970,101929511
ENSG00000103253.19,0.7388109847602506,3.462929172320769,3.1466010701395497,0.002300566263707866,0.9988761812004974,-3.2721444104236057,HAGHL,84264
ENSG00000166793.13,1.4105378494376315,0.7283851115200762,3.1328149981057885,0.0023594747858003886,0.9988761812004974,-4.181304358337833,YPEL4,219539
ENSG00000205436.8,1.66407934828099,-1.583773341065061,3.1313699437082123,0.0023699205244585493,0.9988761812004974,-4.395191697174822,EXOC3L4,91828
ENSG00000289506.3,1.8012954113256172,0.34604407975507423,3.1175389326909237,0.0025687005232003643,0.9988761812004974,-4.278620354855045,NA,NA
ENSG00000279168.3,0.3952964421996894,5.509123124090948,3.094923423194955,0.0026480552787897017,0.9988761812004974,-2.4739580331038025,NA,NA
ENSG00000299578.1,1.0808033204115812,1.677955875900998,3.089673957059144,0.0026905296292845503,0.9988761812004974,-3.9889399519151296,NA,NA
ENSG00000110723.12,1.1533177861628057,1.1927334258402746,3.0871770018893283,0.0027109544157216236,0.9988761812004974,-4.061697285950677,EXPH5,23086
ENSG00000125388.20,1.0742874512161569,1.6248879889581669,3.0867639118855186,0.0027143473021263944,0.9988761812004974,-4.0055849604880835,GRK4,2868
ENSG00000128683.14,1.8136244941118032,0.4095020151785247,3.066435457087594,0.0028862728071144157,0.9988761812004974,-4.352661516150321,GAD1,2571
ENSG00000210154.1,0.9237834447433482,3.28632990378771,3.1217452649621933,0.002935930107793004,0.9988761812004974,-3.336076761039096,NA,NA
ENSG00000213096.11,0.636788052814985,3.296337976188035,3.018916627086961,0.0033283515329347838,0.9988761812004974,-3.4263642902896656,ZNF254,9534
ENSG00000187010.21,1.3635638942840826,0.6759970426966384,3.00965230511168,0.0034215354885853877,0.9988761812004974,-4.24056362752852,RHD,6007
ENSG00000095932.7,1.3359732714280814,0.9473231805231127,3.002344420256755,0.0034967390479335296,0.9988761812004974,-4.2448176041235826,SMIM24,284422
ENSG00000187122.17,1.5924371918446625,-0.1387433711278274,3.001105299081972,0.003509641232412074,0.9988761812004974,-4.360813857311509,SLIT1,6585
ENSG00000291112.2,1.0196993073949074,1.0025037780160408,2.9998905631616215,0.003522332269123563,0.9988761812004974,-4.089775961119562,NA,NA
ENSG00000121741.17,0.31679726635576433,5.761160465625641,2.9958584183214754,0.0035647635032074612,0.9988761812004974,-2.4882108000515273,ZMYM2,7750
ENSG00000122824.11,0.8381191459535078,2.2604231078886827,2.995127817129695,0.0035725022297935743,0.9988761812004974,-3.903907908002727,NUDT10,170685
ENSG00000051620.11,0.3874240441361234,5.045836548348753,2.983013002756644,0.0037031128281125314,0.9988761812004974,-2.6324182369161435,HEBP2,23593
ENSG00000107554.17,1.0031123574309155,1.8729298326317194,2.9765941856022033,0.003774090925830606,0.9988761812004974,-4.003090862091355,DNMBP,23268
ENSG00000285338.1,1.9758173179029463,0.08278910279026701,2.999139771501979,0.003809768918419893,0.9988761812004974,-4.3415366406101406,NA,NA
ENSG00000196967.11,0.6166870069697366,4.181437578049635,2.9915128089911738,0.003830096903941974,0.9988761812004974,-3.1010139127796106,ZNF585A,199704
ENSG00000271737.3,2.0364772295339795,-0.7122215981455381,2.964021261623736,0.003916777758325118,0.9988761812004974,-4.413125467515513,NA,NA
ENSG00000107551.21,1.633946372946678,-0.19896824681431366,2.934384638670244,0.004273057995844048,0.9988761812004974,-4.369731698659473,RASSF4,83937
ENSG00000205544.4,0.34418950469224097,6.090407802501528,2.9243818668273196,0.004399901841340259,0.9988761812004974,-2.52939235045468,TMEM256,254863
ENSG00000172465.14,0.5434114945987996,3.842650216147425,2.9185213963638454,0.004475821408742476,0.9988761812004974,-3.2920929912963084,TCEAL1,9338
ENSG00000215310.2,1.803578716863571,-0.832563368894862,2.9142942605796924,0.004531329461174224,0.9988761812004974,-4.3989892096847125,LOC646506,646506
ENSG00000125962.16,0.6723033365055691,2.9354414316377566,2.9114681513997773,0.004568793209177635,0.9988761812004974,-3.6647656204282235,ARMCX5,64860
ENSG00000288075.2,1.8841810862314636,-0.3456476414893077,2.9099676249457622,0.004723838637519723,0.9988761812004974,-4.373562110211243,NA,NA
ENSG00000212283.1,1.432061550265361,1.4544505855960543,2.9330495768738576,0.004886875119153938,0.9988761812004974,-4.107155657828856,SNORD89,692205
ENSG00000133067.18,1.6816155800509125,-1.528862042000033,2.8616642329040416,0.005277611976712067,0.9988761812004974,-4.430770171784863,LGR6,59352
ENSG00000186409.19,1.2363698810346546,0.5553562406601209,2.8464138747702985,0.0055140722934092215,0.9988761812004974,-4.2944093881521965,CCDC30,728621
ENSG00000198763.3,0.2441111497749766,10.129585911113832,2.838544222392997,0.00566510075814462,0.9988761812004974,-2.338658528425668,ND2,4536
ENSG00000164530.15,1.4534565739365073,0.12094066128866318,2.822459717943084,0.005905187353110598,0.9988761812004974,-4.350659940053296,PI16,221476
ENSG00000088854.13,-0.7249588270134346,2.8703250316214652,-2.8197796364291317,0.005950493688092237,0.9988761812004974,-3.873658902021037,DNAAF9,25943
ENSG00000289584.1,1.7740662123150344,-0.43509395924401395,2.8172321356762375,0.006005662717869518,0.9988761812004974,-4.396790182293368,NA,NA
ENSG00000026297.17,0.3094748651963064,5.879721414144854,2.7979525899677626,0.006331510862596326,0.9988761812004974,-2.778606256109714,RNASET2,8635
ENSG00000151135.10,0.32538396455388696,5.664325310871795,2.7977143351960105,0.006335790432407712,0.9988761812004974,-2.848600218720374,TMEM263,90488
ENSG00000176845.13,0.6940576105360639,2.827329278774135,2.795315768794218,0.006379021623414419,0.9988761812004974,-3.755871029689521,METRNL,284207
ENSG00000289312.2,1.5633027869583456,-0.7895915844464989,2.7824443346588046,0.006615660167048821,0.9988761812004974,-4.400344633898536,LOC124901408,124901408
ENSG00000185418.16,0.42721664732191744,4.149709613824441,2.7787301985397197,0.006685421425603186,0.9988761812004974,-3.2801557686533123,TARS3,123283
ENSG00000255717.10,0.2919054912958181,7.007645881983805,2.778051574591444,0.006698240222964699,0.9988761812004974,-2.6411129531100603,SNHG1,23642
ENSG00000289378.2,-1.317012199739901,0.6757566903129235,-2.7717310260615102,0.006818715561187808,0.9988761812004974,-4.365162531781552,NA,NA
ENSG00000235919.6,0.4875682177002485,3.711752631993703,2.7699015443984525,0.006853954933449158,0.9988761812004974,-3.432561984436669,ASH1L-AS1,645676
ENSG00000076248.12,0.34765678198376015,5.7420681609070074,2.763795354209939,0.00697278033057504,0.9988761812004974,-2.895524659549728,UNG,7374
ENSG00000247679.4,0.5048277873176761,3.5310650708895888,2.7577033459706137,0.007093202541641888,0.9988761812004974,-3.5732844017456658,NA,NA
ENSG00000154640.15,0.2669407217815545,6.393228790289672,2.7505407100150023,0.007237215948204537,0.9988761812004974,-2.768066462466885,BTG3,10950
ENSG00000077984.6,0.3399992459885608,5.437744190359545,2.746085763836075,0.007328129289238642,0.9988761812004974,-2.9259362517910046,CST7,8530
ENSG00000163931.17,0.3155462447481927,8.729940040612147,2.778776363635146,0.007328810823628357,0.9988761812004974,-2.568119183580215,TKT,7086
ENSG00000077782.23,0.2939898072822382,6.784613791162367,2.744396273587826,0.007362878923603394,0.9988761812004974,-2.742534349411645,FGFR1,2260
ENSG00000204569.10,0.31840764061926485,5.705277867093874,2.742732806397817,0.007397240166622386,0.9988761812004974,-2.9129504809461695,PPP1R10,5514
ENSG00000260007.3,-2.5230334505327545,-2.2238537876472595,-2.743019151340597,0.007411587372382706,0.9988761812004974,-4.50366305172237,NA,NA
ENSG00000260464.1,2.1134419550935295,-1.4094992126408732,2.741543862387443,0.0074352220528838145,0.9988761812004974,-4.467183984340806,NA,NA
ENSG00000196646.12,0.4624054436066176,4.197902136804126,2.7330605821693856,0.007599948631281714,0.9988761812004974,-3.349107944722491,ZNF136,7695
ENSG00000280466.1,1.8186527347839978,-1.524152053345691,2.7300323259028887,0.007664447815568222,0.9988761812004974,-4.456966806291472,NA,NA
ENSG00000144362.12,0.7247728734322028,2.0356762741556036,2.724879591430293,0.007775344582047684,0.9988761812004974,-4.016842020095715,PHOSPHO2,493911
ENSG00000142528.16,-0.8121789613920192,2.6655874203995094,-2.7245318459865295,0.007782881159136887,0.9988761812004974,-4.044792087899329,ZNF473,25888
ENSG00000310537.1,2.0329970635221373,0.2811676899051723,2.7563855026875683,0.007816593743061645,0.9988761812004974,-4.399684973189809,NA,NA
ENSG00000116191.19,0.7104076943256121,3.173410339192107,2.7250834652578715,0.00783892460592748,0.9988761812004974,-3.7574100122999328,RALGPS2,55103
ENSG00000111729.15,1.3210227384118713,0.3027184479479695,2.708266751141009,0.008142916295875437,0.9988761812004974,-4.361237081241887,CLEC4A,50856
ENSG00000178104.22,0.53524609378906,3.292165324469766,2.692889211100934,0.008497184614258288,0.9988761812004974,-3.6981519878636697,PDE4DIP,9659
ENSG00000198840.2,0.2027065512262496,10.943479296311176,2.6911557433165165,0.008537987392216933,0.9988761812004974,-2.6050720292102,ND3,4537
ENSG00000242590.1,0.8439282267133024,2.375199604910103,2.6908416915962943,0.008545398655329915,0.9988761812004974,-4.040039109408071,NA,NA
ENSG00000180881.21,1.0238539630274923,1.3724450298592585,2.689867322860325,0.008568429900767461,0.9988761812004974,-4.237596350748554,CAPS2,84698
ENSG00000272933.1,1.546348130260115,0.06812593964104857,2.68379194460961,0.008713311990489343,0.9988761812004974,-4.390665782188766,NA,NA
ENSG00000267767.4,0.8712656259394809,1.6208052947093425,2.6665311606861613,0.009137170294504384,0.9988761812004974,-4.117168730289321,LINC01801,400685
ENSG00000104267.10,1.4980193696407191,-0.21157835902473002,2.6640372208350187,0.009199936481149501,0.9988761812004974,-4.414799358134412,CA2,760
ENSG00000180822.12,0.362428541714773,5.095561483100115,2.6610618502784065,0.009275331018763931,0.9988761812004974,-3.1441658089013917,PSMG4,389362
ENSG00000272277.2,-1.48767803696142,1.1929831828916755,-2.659687500805486,0.009310345411280565,0.9988761812004974,-4.403159520464065,NA,NA
ENSG00000123607.16,0.5144633572273962,3.7214435436849183,2.6538506327601787,0.009460392270950099,0.9988761812004974,-3.6192225191727903,TTC21B,79809
ENSG00000101752.13,0.29595073986534626,6.442975442223411,2.6479824671207655,0.009613452117517907,0.9988761812004974,-2.930006826862837,MIB1,57534
ENSG00000230002.3,0.8348008127551818,1.9936459443261147,2.6306099003679955,0.010079838493058659,0.9988761812004974,-4.141728791708407,ALMS1-IT1,100874291
ENSG00000105520.11,1.778813400636424,-0.9770123163822279,2.6274649135930273,0.010166428285192274,0.9988761812004974,-4.458809466796068,PLPPR2,64748
ENSG00000041988.16,0.32215301492940096,5.292240064798385,2.6266908698507083,0.01018784280311543,0.9988761812004974,-3.156937566857135,THAP3,90326
ENSG00000144445.17,0.8366497972024574,1.616835717306347,2.6230092556889826,0.010290257779513933,0.9988761812004974,-4.134990058913626,KANSL1L,151050
ENSG00000289294.3,-0.8356245451969211,2.3213927709083992,-2.620049794153798,0.01037325877979395,0.9988761812004974,-4.145300736777109,NA,NA
ENSG00000285053.1,1.6829833961011031,-0.8101695436615107,2.6181097452745505,0.01042799771901071,0.9988761812004974,-4.43749757238468,NA,NA
ENSG00000105176.18,0.3081397715199419,5.852000167846604,2.6171383790995013,0.010455503150751774,0.9988761812004974,-3.0480207822905716,URI1,8725
ENSG00000084072.17,0.33527574302364904,5.053270406137235,2.616763327908028,0.010466140746411607,0.9988761812004974,-3.2289449736769997,PPIE,10450
ENSG00000180172.7,0.5228125450496237,3.322813765372331,2.6152517421389567,0.010509113290189056,0.9988761812004974,-3.7350426698020707,NA,NA
ENSG00000174500.13,0.7049561318817079,2.656478964105958,2.6147265419380155,0.010524081427051683,0.9988761812004974,-3.926902434446374,GCSAM,257144
ENSG00000286172.1,1.359572930599412,-1.069872567701389,2.613246658251812,0.010566361737906621,0.9988761812004974,-4.3995102792197835,RNVU1-8,101447996
ENSG00000267757.5,0.8805462481833797,1.2939247680031587,2.6125024209227856,0.010587682643214077,0.9988761812004974,-4.222040440847104,EML2-AS1,100287177
ENSG00000210176.1,0.9541529119799836,3.1232580521404487,2.656169610783259,0.010705754000962717,0.9988761812004974,-3.8080105042479224,NA,NA
ENSG00000148842.18,0.5571291295655714,3.719887520594654,2.6074900959834606,0.010774829779618364,0.9988761812004974,-3.6274884837577943,CNNM2,54805
ENSG00000142694.7,1.2648470962244547,0.8845353101099915,2.6047783076591196,0.010811272240658878,0.9988761812004974,-4.3312773562348275,EVA1B,55194
