gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000175354.20,-2.304490717958064,6.164463041617148,-17.13894826118275,1.2541961313941114e-29,1.9276994539527492e-25,56.169880986022925,PTPN2,5771
ENSG00000165802.23,-4.773504951608625,5.033917610674868,-11.22521691388965,3.5459044114272436e-16,2.7250275401818366e-12,24.16129518988982,NSMF,26012
ENSG00000169692.14,-5.411093572520928,3.4112872197803608,-9.847112446920942,8.299766269198125e-16,4.252246918585839e-12,19.749486508040626,AGPAT2,10555
ENSG00000225697.13,-4.501904085599536,4.2416582173753845,-9.402719694407603,7.753135941842902e-15,2.9791424856531355e-11,20.184065593749725,SLC26A6,65010
ENSG00000162377.6,-2.8908917710717845,3.444441453656531,-8.581590913512708,3.2280461785004975e-13,9.92301395271053e-10,18.423746151804867,COA7,65260
ENSG00000091483.8,-1.030545038134239,5.553292759885034,-8.40577465979971,7.381638614709819e-13,1.8909297584681653e-9,18.930597949075487,FH,2271
ENSG00000122694.16,-1.0067255626977625,6.218538262891994,-7.837539780526515,1.057519739615435e-11,2.3220111996984624e-8,16.304205850889467,GLIPR2,152007
ENSG00000241360.2,-2.153200197387694,3.650335018587412,-7.680627225659469,2.1963534495427497e-11,4.2197440649340075e-8,15.086916312241232,PDXP,57026
ENSG00000285756.3,-1.5295449855667513,4.134091430996224,-7.49853474567375,5.1136909848558226e-11,8.733047826359333e-8,14.748211424446175,LOC389906,389906
ENSG00000134897.14,-0.8108736119723501,6.541004969652416,-7.461001432787732,6.08405827545434e-11,9.35119756937332e-8,14.554092976624329,BIVM,54841
ENSG00000084207.18,-0.6505663012316161,8.639317557558549,-7.320508178692051,1.1641299408115919e-10,1.6266070172976516e-7,13.763315814481857,GSTP1,2950
ENSG00000143653.10,-1.6632653513026812,4.6463471160624135,-7.284601231975656,2.0139633495110115e-10,2.5795513901653536e-7,13.483550639306959,SCCPDH,51097
ENSG00000095321.18,-2.544508244626534,2.8782872513063436,-6.925355464666485,7.117913466290583e-10,8.415563844375866e-7,11.337719841187177,CRAT,1384
ENSG00000126456.16,-1.1080803088931432,4.617527121344635,-6.679850278585256,2.1647565813480558e-9,2.3765934753799726e-6,11.217768940206145,IRF3,3661
ENSG00000113441.16,-0.7188235603575146,7.226001404575639,-6.613107079287552,2.9234707430817557e-9,2.995583021411106e-6,10.692111862975402,LNPEP,4012
ENSG00000168824.15,-2.5014839554463517,2.5935370204288795,-6.085339531500791,3.041972943063918e-8,2.9221952584307763e-5,8.025219869748504,NSG1,27065
ENSG00000134202.12,1.3861186342258502,2.649348206529151,6.053557713427679,3.4954112543722174e-8,3.16026299880594e-5,8.544089252832864,GSTM3,2947
ENSG00000115523.17,0.8480276988042492,4.995843154480297,5.929042560188766,7.450686845131692e-8,6.362058711648561e-5,7.688903581483161,GNLY,10578
ENSG00000144485.11,-3.17493473095936,2.1846348329288765,-5.562354339829895,2.8882251758746715e-7,2.3364221554312474e-4,5.33067999463061,HES6,55502
ENSG00000104320.15,-0.8471575513236704,5.1490942261314085,-5.537817012834049,3.203470979930115e-7,2.420489488137301e-4,6.369766163353577,NBN,4683
ENSG00000107643.17,-1.4056277276584463,3.5175741324845866,-5.530266109628314,3.307109905717848e-7,2.420489488137301e-4,6.418939797240359,MAPK8,5599
