gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000144566.11,-1.5680549682926168,6.197081406038978,-9.571753574424564,3.0336300346636537e-15,4.6626893632780355e-11,23.821954293431745,RAB5A,5868
ENSG00000138709.20,-1.6675345601713496,5.303091902530725,-9.262968463228278,1.3003371500987133e-14,9.993090998508612e-11,22.03970366018127,LARP1B,55132
ENSG00000121741.17,-1.3703310168999847,5.761160465625641,-8.732595477281926,1.585155963342336e-13,8.121282385523901e-10,20.05417141396553,ZMYM2,7750
ENSG00000013583.10,-1.675479278834879,4.361676272263276,-7.1021776152843925,3.174776186017182e-10,1.2199077494771021e-6,12.45551649843754,HEBP1,50865
ENSG00000155903.14,-1.4040547493642044,5.962725574687374,-7.006737609437498,4.911753787498216e-10,1.5098731142769516e-6,12.463945949926025,RASA2,5922
ENSG00000182636.8,-3.7887401348706478,2.729961668396144,-6.794634750554284,1.2886635413555245e-9,3.054101830546698e-6,6.901691629616955,NDN,4692
ENSG00000073060.17,-5.378728962694291,1.357715862403183,-6.777767632426984,1.390937723736297e-9,3.054101830546698e-6,4.3108666660012,SCARB1,949
ENSG00000204977.10,-0.7743204704899105,6.163132931190284,-5.423034197697564,5.187347988858042e-7,9.966192323593514e-4,6.022287923878288,TRIM13,10206
ENSG00000112378.12,-1.0184506579095185,4.930398797743388,-5.2219881529675725,1.1936824531274453e-6,0.002038544367174315,5.234176258012173,PERP,64065
ENSG00000116396.15,-2.493552742742754,1.8668627300646983,-4.926772821397904,3.950826304779987e-6,0.00607242003044684,2.4097087773250916,KCNC4,3749
ENSG00000310278.1,-2.6840931586760908,2.7607993033699856,-4.838918913168726,5.604095693351687e-6,0.007830450073346857,2.177823559171297,NA,NA
ENSG00000153814.13,-1.7228278023096388,2.980723758517398,-4.568752705310618,1.60880991944734e-5,0.02060617371825468,2.3091069435038856,JAZF1,221895
ENSG00000261371.6,0.7657137544267085,5.761248572011639,4.495021237096452,2.1333679958495447e-5,0.024029379129046284,2.5545961398530554,PECAM1,5175
ENSG00000168078.10,-1.2275927789501715,4.158843531057374,-4.488292604510695,2.1887528159183342e-5,0.024029379129046284,2.495175381258594,PBK,55872
ENSG00000137871.21,-1.203019405295973,3.823737799592194,-4.45961068163511,2.4408560845779575e-5,0.025010638679975473,2.3435872171798735,ZNF280D,54816
ENSG00000100379.18,-0.7675281322047347,5.736445219463116,-4.389502801821514,3.181021418044945e-5,0.03055768699709425,2.1972232306621553,KCTD17,79734
ENSG00000116191.19,-1.5070196450983264,3.173410339192107,-4.361058433721642,3.693815316495649e-5,0.0333964361261989,1.9495836228431687,RALGPS2,55103
ENSG00000170088.14,-0.8325030294091351,5.070679334375711,-4.157264111949788,7.520304212808966e-5,0.06421504208381879,1.4474707584574809,TMEM192,201931
ENSG00000159674.12,-1.661806898677888,2.508550655368936,-4.1149165454054035,8.77229767443291e-5,0.07096327118738623,0.9369563666386869,SPON2,10417
ENSG00000184986.12,1.3198119153711443,2.9697412153210094,3.9995826663759857,1.3819734469254087e-4,0.10620465939621766,0.8625592889760432,TMEM121,80757
ENSG00000223960.10,-0.9094979796360723,4.165498052840723,-3.921404375192166,1.7521347575033875e-4,0.12756234430116936,0.694113750618218,CHROMR,101927027
ENSG00000117691.10,-0.8807461914567303,4.575891431557861,-3.9011551993167437,1.8815143324483298e-4,0.12756234430116936,0.6305079645072702,NENF,29937
ENSG00000084207.18,-0.47655013287793224,8.639317557558549,-3.897044697732044,1.9088704742530226e-4,0.12756234430116936,0.33302630902187413,GSTP1,2950
ENSG00000163527.11,-0.4868636769863066,7.128194574090552,-3.8424149841770356,2.310534948514726e-4,0.1479705089944639,0.2597524583254769,STT3B,201595
ENSG00000188921.14,-0.6993983942772619,5.1374872479606974,-3.755836140537202,3.1166502186018427e-4,0.1916116554396413,0.15006416824076307,HACD4,401494
ENSG00000147853.17,-0.5604174486240616,6.946402319127555,-3.6221739375877418,4.906174329122318e-4,0.29003038245619245,-0.41673496666656984,AK3,50808
ENSG00000113971.21,-0.9126710765915269,3.8273056294137726,-3.5829607433973036,5.593802896667974e-4,0.318432409339951,-0.31841561070824564,NPHP3,27031
ENSG00000205730.7,-1.247885682972918,2.840628978321545,-3.529646279423539,6.676195566753049e-4,0.349363597356863,-0.5834330550708211,ITPRIPL2,162073
ENSG00000181481.14,-1.7939251343399047,2.0657182544049357,-3.52779291075959,6.717172808155534e-4,0.349363597356863,-0.9062773189376232,RNF135,84282
ENSG00000138061.13,-0.6971568923883869,6.217523711776689,-3.550300648292546,6.826305674941549e-4,0.349363597356863,-0.6319976568300758,CYP1B1,1545
ENSG00000102781.14,-0.80004694205901306,4.038277787454454,-3.5132799809077713,7.046370538752604e-4,0.349363597356863,-0.5193233760664846,KATNAL1,84056
ENSG00000077984.6,-0.5841087248877619,5.437744190359545,-3.480817311083771,7.838756901526537e-4,0.35159251334338026,-0.7621071583924968,CST7,8530
ENSG00000198743.7,-0.5528966688940438,6.67747968555652,-3.4760092084892347,7.979856329600116e-4,0.35159251334338026,-0.8702849729477862,SLC5A3,6526
ENSG00000230513.5,2.271534109496561,1.3743640255864138,3.4748201198075095,7.994060751739317e-4,0.35159251334338026,-1.5214053504995286,THAP7-AS1,439931
ENSG00000289267.2,-2.5619613503643235,-1.2426182288031438,-3.4743508140915997,8.006335697474501e-4,0.35159251334338026,-1.9448052454558837,NA,NA
ENSG00000278740.1,-2.953675128978154,-0.501705079817951,-3.4452340066075506,8.803665382129228e-4,0.3676198655309458,-2.3737919005289725,NA,NA
ENSG00000090013.11,-0.7370777573503755,4.620623659586525,-3.4436311021232524,8.849664947719579e-4,0.3676198655309458,-0.7715732501414214,BLVRB,645
ENSG00000291100.2,-0.6071320585215778,5.60611400871533,-3.4232384736059633,9.455019715729517e-4,0.37377889382803453,-0.9222439382567815,NA,NA
