gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000137959.17,4.046897091392603,0.7900216022586116,12.340465009897832,8.30545151134199e-21,1.2765478972932638e-16,33.48340014684969,IFI44L,10964
ENSG00000143545.10,1.6001720893878688,3.7678267825895064,9.302235567086342,1.0805483325184612e-14,5.663408877219233e-11,22.805852421439802,RAB13,5872
ENSG00000138758.12,0.950528569532521,6.715281444681356,9.297410218053733,1.1054148751891802e-14,5.663408877219233e-11,23.012238232863034,SEPTIN11,55752
ENSG00000130303.14,0.8177724548936007,6.82272632900334,8.410509757053598,7.219138291649772e-13,2.7739538885664245e-9,18.888102888264008,BST2,684
ENSG00000164465.19,1.3390334237764785,3.9581896604452567,8.318417163771672,1.112825852287265e-12,3.4208266699310523e-9,18.493288446248954,DCBLD1,285761
ENSG00000089692.9,1.3528051718387202,4.486530511793384,8.31062519976396,2.6519606744012678e-12,6.79343926092458e-9,17.71960153894724,LAG3,3902
ENSG00000235576.4,-0.9810638882563882,7.327476213071681,-8.322450300314411,3.874601996209966e-12,8.507518954535311e-9,17.301661921734127,NA,NA
ENSG00000183395.5,3.475362779252794,0.8012009100914308,7.969371990339173,5.713489639918047e-12,1.0022742012204288e-8,14.820512165711072,PMCH,5367
ENSG00000115738.10,-0.8639134107599213,8.187846175732858,-8.133611156005992,5.868879512676551e-12,1.0022742012204288e-8,16.830828240308502,ID2,3398
ENSG00000112303.14,0.9496571935866491,5.760997936337024,7.926356809765622,6.9857354257456e-12,1.0737075349370988e-8,16.712762107050455,VNN2,8875
ENSG00000180758.12,1.930953501330327,2.1763151841128137,7.456673688585938,6.207111609246858e-11,8.673027766738565e-8,13.966884810832422,GPR157,80045
ENSG00000121807.7,-0.8397557428086602,6.424250876561994,-7.415745212433744,7.500395451336215e-11,9.606756507253135e-8,14.382837743704384,CCR2,729230
ENSG00000070214.17,1.3910045892679346,4.449560775939972,7.557842481384057,1.0552724673024072e-10,1.2476567555721536e-7,14.166814626393203,SLC44A1,23446
ENSG00000173114.13,-0.7017809282754186,8.448948148847043,-7.164540365481955,2.3853615869816293e-10,2.6187862565648315e-7,13.132244421554253,LRRN3,54674
ENSG00000017427.17,1.6374368397697303,2.873011875722295,7.0508907179124805,4.0145169543993993e-10,3.930063384475397e-7,12.68226610064074,IGF1,3479
ENSG00000136026.14,1.379738971669703,3.791046312885436,7.040807244691721,4.203889482510527e-10,3.930063384475397e-7,12.745587862408387,CKAP4,10970
ENSG00000146376.11,0.9582517778791839,4.922804966562781,7.03348940207845,4.346849546914883e-10,3.930063384475397e-7,12.737991217194672,ARHGAP18,93663
ENSG00000101224.18,-0.5702903380419126,8.644864615891118,-6.890653346482866,8.335095381618687e-10,7.11724533419329e-7,11.888721651629764,CDC25B,994
ENSG00000072110.17,0.7090006605670656,6.885052489698836,6.812934107558483,1.1861238111349545e-9,9.59511735639171e-7,11.64544935521279,ACTN1,87
ENSG00000179144.5,-0.7406356153539928,8.807836502460495,-6.958924204554823,1.775336644958583e-9,1.364346211650671e-6,11.21397461978395,GIMAP7,168537
ENSG00000049239.13,0.8817101909828313,4.74602803598693,6.707569011450119,1.910324265148255e-9,1.3981754264442229e-6,11.316984627008354,H6PD,9563
ENSG00000137965.11,1.8164244320874903,2.2270469553804593,6.6843101238245595,2.1216626905820515e-9,1.4822707070111877e-6,10.968296143021519,IFI44,10561
ENSG00000205730.7,1.2910827354909582,2.840628978321545,6.611461170423441,2.9451803866307803e-9,1.9681488061963084e-6,10.874542284894607,ITPRIPL2,162073
ENSG00000188042.8,-0.5923210811454496,10.396121481737898,-6.665064873646292,3.0964428870951526e-9,1.983013632277187e-6,10.534166500375967,ARL4C,10123
ENSG00000231389.8,0.8080414908019558,5.3424270082708905,6.545350315984069,3.962591225986213e-9,2.4362010857363237e-6,10.551902322339496,HLA-DPA1,3113
ENSG00000105355.9,0.6483444220116548,6.526469056759938,6.5135473812276246,4.569135067472079e-9,2.701061768732533e-6,10.329921468896952,PLIN3,10226
ENSG00000108405.4,3.7678426181871005,-1.2877029428194282,6.4886641210835645,5.107010482018793e-9,2.8771589301145795e-6,7.298251331060042,P2RX1,5023
ENSG00000160191.18,1.631599955084952,2.982027443419931,6.477737471445097,5.418082409441601e-9,2.8771589301145795e-6,10.242512874418228,PDE9A,5152
ENSG00000095932.7,2.5764261476754906,0.9473231805231127,6.466581596952389,5.6365320867582545e-9,2.8771589301145795e-6,9.137927561939861,SMIM24,284422
ENSG00000181649.9,2.794167994893726,0.8938264040954541,6.4617712008956705,5.758896897414448e-9,2.8771589301145795e-6,9.175847749967208,PHLDA2,7262
ENSG00000179344.17,1.0668854353259647,4.6393201709103336,6.8008662439188035,5.8047382786959234e-9,2.8771589301145795e-6,10.283311873023234,HLA-DQB1,3119
ENSG00000101752.13,0.7024046300749944,6.442975442223411,6.452948966847777,5.990181246822807e-9,2.8771589301145795e-6,10.07569332128884,MIB1,57534
ENSG00000115414.21,2.688287567070355,0.7934450532205936,6.374726916630387,8.486751287450395e-9,3.7681866184844877e-6,8.807213528377385,FN1,2335
ENSG00000164483.17,-0.8702920363537094,6.793180988213099,-6.587516215690862,8.53053029487641e-9,3.7681866184844877e-6,9.811366581602776,SAMD3,154075
ENSG00000008517.19,-0.6145258063945924,9.671881127008954,-6.455611010685653,8.580776294532014e-9,3.7681866184844877e-6,9.583090856557751,IL32,9235
ENSG00000115159.17,0.9470768981252404,4.158167185473043,6.349108996594921,9.50966773578746e-9,4.0600998083070355e-6,9.801424639583438,GPD2,2820
ENSG00000152229.18,0.9145031623284883,4.249611115798126,6.341225254617371,9.848323020728144e-9,4.091046616988962e-6,9.74683108048309,PSTPIP2,9050
ENSG00000204287.14,0.9974596988365523,6.4914492265414365,6.722193384164318,1.3444250176421309e-8,5.437845400305145e-6,9.430833654888279,HLA-DRA,3122
ENSG00000163683.12,1.0307919213776398,3.586450253064173,6.259121529594095,1.416640460359782e-8,5.575408253811115e-6,9.424572304738554,SMIM14,201895
ENSG00000070081.18,0.6867435586698996,7.475540001488124,6.315989811464114,1.4509845813431657e-8,5.575408253811115e-6,9.16535361198225,NUCB2,4925
ENSG00000171246.7,-1.4741504607934628,4.033173325408324,-6.238169855242956,1.5539719561441312e-8,5.825499747789096e-6,9.270479885669275,NPTX1,4884
ENSG00000231560.1,1.7845404905004405,2.3483660951683327,6.274688531287559,1.669955926761142e-8,6.1112434748377986e-6,9.145149530705307,CLEC12A-AS1,400002
ENSG00000138061.13,0.8766137361460373,6.217523711776689,6.348496452576248,1.7146963534959817e-8,6.119046912489679e-6,9.15224231342495,CYP1B1,1545
ENSG00000127528.6,-0.638922764586602,8.275583308972125,-6.238353262316047,1.7517115429378392e-8,6.119046912489679e-6,8.942663044635868,KLF2,10365
ENSG00000196126.12,1.077368456625397,3.5872872686456456,6.193410923652361,1.89292854361912e-8,6.465402603427971e-6,9.149183845469182,HLA-DRB1,3123
ENSG00000025039.15,1.1495570201342549,4.294440259780684,6.1760243079918284,2.9107189109570572e-8,9.725597752480429e-6,8.751201779803822,RRAGD,58528
ENSG00000149257.16,1.0525683770308918,3.960394798820941,6.061030641763669,3.383139398957671e-8,1.1063585651484979e-5,8.590899343081897,SERPINH1,871
ENSG00000256039.5,-0.7164477002233038,5.623463583876011,-5.96714364198006,5.093179711685704e-8,1.6275220882308455e-5,8.082207522126307,LINC02446,101060038
ENSG00000019582.17,0.6668172064383961,7.550905666896956,6.078031060418492,5.188587008673482e-8,1.6275220882308455e-5,7.921983209560551,CD74,972
ENSG00000183691.6,1.939093384186136,2.0782573012741032,5.938730948523146,5.761755228136161e-8,1.7711635571290557e-5,7.807227494079067,NOG,9241
