gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000026103.25,-3.0082683337031497,5.504411006898464,-11.490141590116595,3.943561581002474e-19,6.061254150000803e-15,2.520948864658097,FAS,355
ENSG00000171291.9,-1.97971078030294,1.6345080798689648,-4.041419489388714,1.1434929451422232e-4,0.5895947386641428,-4.1344996035426105,ZNF439,90594
ENSG00000183161.6,-1.1495644530413376,3.8144806637200115,-4.039642978268814,1.1508030032481642e-4,0.5895947386641428,-3.190791953034211,FANCF,2188
ENSG00000288756.3,-1.660108055904347,2.089929584103591,-3.7006607805036698,3.763291416668359e-4,0.9996708895608946,-4.014567085683209,NA,NA
ENSG00000142694.7,-2.730824481194261,0.8845353101099915,-3.615065893144874,5.024553774857307e-4,0.9996708895608946,-4.363020192589022,EVA1B,55194
ENSG00000246982.8,-1.0221306131918628,3.5606374359365782,-3.5734458064030004,5.773917571199791e-4,0.9996708895608946,-3.4904767974974193,NA,NA
ENSG00000184986.12,1.2231614396002355,2.9697412153210094,3.4124330776000793,0.0010021980499041311,0.9996708895608946,-3.7497064009992487,TMEM121,80757
ENSG00000132196.16,-0.8450761054292593,4.194937733061731,-3.3449217206460755,0.0012161850622399437,0.9996708895608946,-3.4854467793124786,HSD17B7,51478
ENSG00000162755.14,3.3782961204606345,-0.8559497502920957,3.3368316108678133,0.0012479616488593108,0.9996708895608946,-4.493927257208058,KLHDC9,126823
ENSG00000304120.1,1.4472733105153799,2.2716299119515577,3.2525066234656106,0.0016289562411663015,0.9996708895608946,-4.1808783503667275,NA,NA
ENSG00000288018.4,2.6222753613808254,0.21429775176172702,3.214440689406509,0.001834468015432953,0.9996708895608946,-4.465067323108125,LOC101929174,101929174
ENSG00000211810.3,2.263866265073933,0.1650360640770027,3.182194885914971,0.0020272650727027495,0.9996708895608946,-4.425761656874415,TRAV29DV5,28653
ENSG00000244733.5,-3.1414482995853943,-0.004713371560407823,-3.168310787834095,0.0021829230419712596,0.9996708895608946,-4.478065976764739,NA,NA
ENSG00000140450.9,-2.3626767613452366,-0.46283680025043533,-3.0923170536604307,0.002669065334273154,0.9996708895608946,-4.469367331750562,ARRDC4,91947
ENSG00000204569.10,-0.5127294674939185,5.705277867093874,-3.083825922790016,0.0027385923634616243,0.9996708895608946,-3.000643859241597,PPP1R10,5514
ENSG00000125388.20,-1.6334871776616582,1.6248879889581669,-3.077300528972435,0.0027931632686051177,0.9996708895608946,-4.313595497782491,GRK4,2868
ENSG00000291232.2,1.7571715513573147,1.1002778000505617,3.063396635938152,0.0029128254729526284,0.9996708895608946,-4.375908785019547,PDE4DIPP6,100132057
ENSG00000260007.3,3.9332489204352172,-2.2238537876472595,3.022514527794114,0.003305358606289532,0.9996708895608946,-4.537082422523993,NA,NA
ENSG00000274862.1,8.90350246881278,-0.6272600865708904,3.0718884768783643,0.0035613874094488573,0.9996708895608946,-4.482075259358701,LOC124904138,124904138
ENSG00000261186.2,-2.6057881788560904,-0.7527295796985827,-2.99548044290209,0.0035687651828448176,0.9996708895608946,-4.486453397684554,LINC01238,102723927
ENSG00000205436.8,-2.4139374638973257,-1.583773341065061,-2.9861301402671105,0.0036690912392440844,0.9996708895608946,-4.5128438674829665,EXOC3L4,91828
ENSG00000180758.12,-1.23249393055674,2.1763151841128137,-2.972291737454874,0.0038223684160789005,0.9996708895608946,-4.264675756414832,GPR157,80045
ENSG00000186020.13,-1.0164451529647587,2.9145966629422504,-2.8985874240879705,0.004743185374310043,0.9996708895608946,-4.1155520583417955,ZNF529,57711
ENSG00000227398.7,-1.4920059134899057,1.728868523586299,-2.884629992918108,0.004939058934331641,0.9996708895608946,-4.374145807770388,NA,NA
ENSG00000124766.7,-0.6558309270457583,4.894514883823803,-2.8681466529027233,0.005268373636726798,0.9996708895608946,-3.448956396252255,SOX4,6659
ENSG00000290146.1,-2.0957736422266224,0.29787133193899834,-2.8529595661257714,0.0054114128738903654,0.9996708895608946,-4.4701856703241365,NA,NA
ENSG00000205593.12,-0.8879961842517226,2.844778574243758,-2.840474219582198,0.005608771144130915,0.9996708895608946,-4.106974103322877,DENND6B,414918
ENSG00000233522.2,2.4217864506083338,-0.9687255484990109,2.837785909175277,0.005652120931721433,0.9996708895608946,-4.514055750994025,NA,NA
ENSG00000286190.2,-0.6649380845411228,4.003007347774404,-2.8177906895497675,0.00598432224469816,0.9996708895608946,-3.7073353047549142,LOC728392,728392
ENSG00000083750.13,1.7805068955681873,1.148529920407359,2.8161059947182148,0.0060131137877114564,0.9996708895608946,-4.417530421444725,RRAGB,10325
ENSG00000124091.10,-2.4213649308815666,-0.07539499202504212,-2.8089072575553087,0.006137576422958756,0.9996708895608946,-4.50625125427892,GCNT7,140687
ENSG00000226674.12,-2.4359595962263816,-0.2571922148173615,-2.771367527197813,0.006825704043921753,0.9996708895608946,-4.508975290215549,TEX41,401014
ENSG00000255966.2,-2.002082031866057,0.8447549041240792,-2.7712257926087602,0.006828430749666414,0.9996708895608946,-4.459679052354764,NA,NA
ENSG00000247679.4,-0.7392886077446996,3.5310650708895888,-2.762526623682297,0.006997704554675568,0.9996708895608946,-3.99172362435147,NA,NA
ENSG00000285053.1,-2.8172075884696977,-0.8101695436615107,-2.748857904890268,0.007271435724729451,0.9996708895608946,-4.522133642937614,NA,NA
ENSG00000274561.1,2.113400386743903,0.7224956061148559,2.7496064656084407,0.007290610169554777,0.9996708895608946,-4.461320308285761,NA,NA
ENSG00000125503.13,0.41008005112449464,6.457559295291059,2.736931066414797,0.007518231441576199,0.9996708895608946,-3.2049072580562337,PPP1R12C,54776
ENSG00000226084.5,-2.3965467912011538,3.6441922225019865,-2.7912763281969495,0.007610898043139691,0.9996708895608946,-4.065535482913706,RPL17P6,645441
ENSG00000101460.13,2.131503233191636,0.09134190215276398,2.732258869706374,0.007616976050015937,0.9996708895608946,-4.49093560457975,MAP1LC3A,84557
ENSG00000297388.1,2.5597141682251077,-0.8025261550113432,2.732022948933703,0.007621993347146716,0.9996708895608946,-4.527284955490206,NA,NA
ENSG00000139597.18,-0.4416535599478344,5.576231383192485,-2.717169269058981,0.007944018820859296,0.9996708895608946,-3.408350128640744,N4BP2L1,90634
ENSG00000230734.1,1.3965805341245894,1.7813969788758766,2.714911638851435,0.007994034868275691,0.9996708895608946,-4.362434192234305,RPL10P3,619445
ENSG00000176014.13,0.948187138944518,3.294069335818182,2.714658370784675,0.007999663683943779,0.9996708895608946,-4.177560762927234,TUBB6,84617
ENSG00000306927.1,-1.5688642825922177,1.3614404900837063,-2.705987331951716,0.008194566334700606,0.9996708895608946,-4.416594723294471,NA,NA
ENSG00000196646.12,-0.6484269561566762,4.197902136804126,-2.7034051758321076,0.008253436355849882,0.9996708895608946,-3.798791900535436,ZNF136,7695
ENSG00000043143.22,0.6656118452124504,4.129814677476214,2.6995790981961507,0.008341374268192545,0.9996708895608946,-3.827965493595377,JADE2,23338
ENSG00000273356.1,1.8031208024754948,0.4493797363077622,2.6949814074791596,0.008448174264146815,0.9996708895608946,-4.469775402993254,NA,NA
ENSG00000085433.17,-0.8235616973150632,3.4496532812922016,-2.6861597749942097,0.008656582537999806,0.9996708895608946,-4.056704235709086,WDR47,22911
ENSG00000170631.15,-1.0216226242591997,2.766214302097161,-2.6794434197306756,0.008818376759841881,0.9996708895608946,-4.211219444649709,ZNF16,7564
ENSG00000122417.16,-0.47385220310245124,5.402272672782465,-2.665330045753016,0.009167350632273547,0.9996708895608946,-3.4743625213745837,ODF2L,57489
ENSG00000103253.19,-0.8652501126622205,3.462929172320769,-2.6468581732701177,0.009734328878975252,0.9996708895608946,-4.021939234523243,HAGHL,84264
ENSG00000280194.1,-2.1584295115405956,-0.05903433665735264,-2.6319601247588933,0.010042868661382256,0.9996708895608946,-4.51153957524872,NA,NA
ENSG00000154134.15,1.0867842307508226,2.4434434460202032,2.6285385760732467,0.010136792073976445,0.9996708895608946,-4.2455058177968805,ROBO3,64221
ENSG00000130734.10,-0.6840161804773737,3.6463116715839727,-2.6220596499234037,0.010316824656274778,0.9996708895608946,-4.026166413007846,ATG4D,84971
