gene_id,gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000151287.17,TEX30,-1.1192434274933338,7.257427400350983,-7.9349046076309575,9.596951346134122e-7,0.013434772189453157,5.947423707484365
ENSG00000198695.2,ND6,1.614948536984216,5.972227601733095,6.6734638349999775,1.7837563641650475e-5,0.0865405309319107,3.258944731805844
ENSG00000186635.16,ARAP1,-1.1468117420382873,5.208239351081119,-6.108646232147803,2.0111719526470172e-5,0.0865405309319107,3.0449550080124386
ENSG00000169084.15,DHRSX,-6.573532659199261,2.133817988968689,-5.993715607561356,2.4727632239991628e-5,0.0865405309319107,-2.0045771532545147
ENSG00000223551.1,TMSB4XP4,-0.9640655238041036,9.534572801190693,-5.790858910671253,3.5767218712043944e-5,0.10014105894998064,2.485463375646318
ENSG00000282718.2,NA,2.0819434603761517,1.9600574849559833,5.612728895526182,4.968819768759407e-5,0.11593084657143822,1.7982711070913364
ENSG00000127318.11,IL22,1.8778330166518538,2.325709294657301,5.520898732285915,5.8962731610423796e-5,0.11791703997347468,1.825357099718393
ENSG00000290687.1,ZNF286B,5.838785903787196,-1.1642292797502685,5.342881241731146,8.242153625501438e-5,0.1442273857542433,-2.3794006443643627
ENSG00000147403.18,RPL10,-0.9532013386682984,9.096819812096104,-5.242130005474058,1.1440728335920565e-4,0.17795417330505775,1.3731245926607532
ENSG00000196943.14,NOP9,0.9596404937752543,4.666971240619606,5.095065341971083,1.3228138048223455e-4,0.1823835309752189,1.2933700134909092
ENSG00000293510.2,AFG3L1P,1.0246084447855004,4.779984345628488,5.006266781752428,1.5701157462620272e-4,0.1823835309752189,1.1314220723082968
ENSG00000164604.14,GPR85,1.2935928150022464,3.9147668240818363,4.871049127887741,2.0604967412851064e-4,0.1823835309752189,0.882618887588241
ENSG00000164399.5,IL3,1.0159298345557726,5.365598517385,4.847352409394258,2.1387745938626426e-4,0.1823835309752189,0.8280254550526482
ENSG00000269242.1,NA,-1.050012218875771,4.910974834152784,-4.8470199089157635,2.1401648441595218e-4,0.1823835309752189,0.8458426550886369
ENSG00000162065.15,TBC1D24,1.1379807993529478,3.9904646341338563,4.835928815555096,2.187076341263122e-4,0.1823835309752189,0.8261425260278763
ENSG00000131828.14,PDHA1,0.6660068804592091,6.7274036713617935,4.826689796794012,2.2269623466301435e-4,0.1823835309752189,0.7392427441682603
ENSG00000232370.1,NA,2.2936923347821394,1.231889028338926,4.803288178987108,2.331376938155331e-4,0.1823835309752189,0.10025813973575115
ENSG00000074800.16,ENO1,-0.7210762476254352,10.277298838275534,-4.800293350503412,2.3450986195827848e-4,0.1823835309752189,0.6354269401930672
ENSG00000198727.2,CYTB,0.730567501190891,12.2483527821487,4.712280648225289,2.7877621513467505e-4,0.19985017009540018,0.4494760853830062
ENSG00000271343.1,NA,2.3354779253104905,0.3827046468714865,4.695197811202756,2.883197450911333e-4,0.19985017009540018,-0.16885763975502321
ENSG00000115234.11,SNX17,-0.8991190921254323,4.729972372546298,-4.5922433884597496,3.533998774550465e-4,0.19985017009540018,0.3802331598796078
ENSG00000183527.12,PSMG1,0.6814866360499571,6.969427998361487,4.583253671385187,3.5975562942330873e-4,0.19985017009540018,0.26839191102570137
ENSG00000292348.1,CD99,-0.7302600146020264,6.053650610286855,-4.573632485494657,3.666879096704911e-4,0.19985017009540018,0.2882480631665265
ENSG00000157601.15,MX1,-2.720017497937971,1.5740229101009011,-4.558043720549265,3.782122875956372e-4,0.19985017009540018,-0.6375037146664866
ENSG00000089639.11,GMIP,-1.0470136141712814,4.389138908875575,-4.52404380992047,4.046542737328327e-4,0.19985017009540018,0.2613625638646013
ENSG00000213145.10,CRIP1,-0.8904052674895525,6.422922350788977,-4.5198411594223815,4.0805184312213703e-4,0.19985017009540018,0.17697466255159178
ENSG00000083845.9,RPS5,-0.7004384683364884,8.246105761790961,-4.519809682100977,4.080774005416295e-4,0.19985017009540018,0.11911284820890078
ENSG00000108679.13,LGALS3BP,-1.7827949355403347,2.250015016430903,-4.510681488740489,4.155585480875509e-4,0.19985017009540018,-0.20514226644788014
ENSG00000106211.11,HSPB1,-0.9341092991629378,4.538446529557536,-4.497719056013492,4.264244361360133e-4,0.19985017009540018,0.208254890158039
ENSG00000196961.13,AP2A1,1.336589188656414,3.2635277714472446,4.491437540223964,4.3179430484952187e-4,0.19985017009540018,0.18155497212705107
ENSG00000050730.16,TNIP3,1.049876927679568,3.6102141057899804,4.467213103497823,4.5316029052019333e-4,0.19985017009540018,0.1577737855849488
ENSG00000105640.13,RPL18A,-0.7891083877135336,8.66924174925179,-4.444291763701584,4.7789268122323803e-4,0.19985017009540018,-0.0400896352152893
ENSG00000099849.15,RASSF7,-1.5153249550591916,2.6010835505095016,-4.429766510564512,4.883416728082751e-4,0.19985017009540018,-0.11297208306149464
ENSG00000262185.4,LINC02861,1.8206614488529422,1.7257198213718359,4.423060705497867,4.949312510234986e-4,0.19985017009540018,-0.1633989560283
ENSG00000139626.16,ITGB7,-0.8108312278644961,5.651388782527747,-4.414697140656,5.032775920892083e-4,0.19985017009540018,0.005195558415513446
ENSG00000231185.10,SPRY4-AS1,1.9014091542431792,1.8582331696631134,4.3959591799091715,5.22503860990098e-4,0.19985017009540018,-0.1737510185543787
ENSG00000256338.2,RPL41P2,-1.4098283547078112,3.7261103844729564,-4.349116474414482,5.739231566631802e-4,0.19985017009540018,-0.07036726421641593
ENSG00000008513.17,ST3GAL1,-0.7567119201447021,6.411473085043794,-4.28017879428385,6.59174274054884e-4,0.19985017009540018,-0.2917486142803458
ENSG00000177105.10,RHOG,-0.8407774483902276,5.640356037094828,-4.271056525360937,6.713864219322907e-4,0.19985017009540018,-0.262752675834669
ENSG00000221983.8,UBA52,-0.7295506865489645,9.05690194761921,-4.267281494990621,6.765074617748794e-4,0.19985017009540018,-0.38771235763535117
ENSG00000163918.12,RFC4,0.7594771844266741,7.70287550231807,4.267093879126703,6.767630107732546e-4,0.19985017009540018,-0.36653305616611753
ENSG00000069849.11,ATP1B3,0.7408829769288198,8.70553512044854,4.264315614509172,6.80558800708934e-4,0.19985017009540018,-0.3907991120728127
ENSG00000167664.9,TMIGD2,-1.9050309349278192,0.8398863825971888,-4.262406427768599,6.831798080427503e-4,0.19985017009540018,-0.794487371894915
ENSG00000010322.16,NISCH,-1.06046974758376,3.613764886029173,-4.242154821312801,7.116244540227107e-4,0.19985017009540018,-0.26222889851566844
ENSG00000171649.12,ZIK1,-1.7285972654489352,2.503567246677254,-4.239644281030527,7.152338767411959e-4,0.19985017009540018,-0.4485350505042325
ENSG00000067334.14,DNTTIP2,0.6478785887818443,5.726748751198525,4.2214822399673295,7.419080103452155e-4,0.19985017009540018,-0.38648998159521053
ENSG00000076662.11,ICAM3,-0.7461963979376949,6.233071616399961,-4.204960838727339,7.670534039342418e-4,0.19985017009540018,-0.4259620193782805
ENSG00000064886.14,CHI3L2,-2.326436157797072,1.0277760284873818,-4.177023599992869,8.115675685264889e-4,0.19985017009540018,-1.0510160597206202
ENSG00000079616.14,KIF22,-0.8655272630726087,4.843570702953679,-4.167475756083087,8.273771886003369e-4,0.19985017009540018,-0.42094273854766673
ENSG00000165338.17,HECTD2,1.2679073328828006,2.3180361263414406,4.153470502806851,8.511371446733928e-4,0.19985017009540018,-0.4946267120398451
ENSG00000309578.1,NA,3.339341740476536,-0.848526283996653,4.152523046035016,8.527693896171954e-4,0.19985017009540018,-1.9058846774599232
ENSG00000235314.2,NA,-1.3075439698527407,2.9126062174733596,-4.147018812640818,8.623151448264682e-4,0.19985017009540018,-0.4946656382021617
ENSG00000108518.8,PFN1,-0.7553543154654114,8.153002382509568,-4.144939629122149,8.759360042814346e-4,0.19985017009540018,-0.6164415153382343
ENSG00000133321.12,PLAAT4,-0.7935558958917008,4.937191417275165,-4.131616001458084,8.896099705911377e-4,0.19985017009540018,-0.4864188991243772
ENSG00000100097.12,LGALS1,-0.8102824065103336,8.458949747073575,-4.21411390189114,8.938451894220853e-4,0.19985017009540018,-0.6095290941489759
ENSG00000148308.18,GTF3C5,-0.9050268226624606,4.626892268955526,-4.128326533747161,8.955522090451501e-4,0.19985017009540018,-0.4808165209868607
ENSG00000168899.5,VAMP5,-1.378565984864047,3.80955900584382,-4.1636495706907946,8.976061898015383e-4,0.19985017009540018,-0.4514887348482164
ENSG00000243960.1,NA,0.9328358768082746,4.148805513414372,4.1153597735733385,9.193721681941127e-4,0.19985017009540018,-0.5000107009291535
ENSG00000104894.12,CD37,-0.8681873810604083,5.593965914104686,-4.115133172343489,9.197941192322479e-4,0.19985017009540018,-0.5615306656894035
ENSG00000133884.11,DPF2,-0.8710827442512945,4.155840547225752,-4.108502867104864,9.322279519263506e-4,0.19985017009540018,-0.49837582921810775
