gene_id            ,gene_symbol               ,logFC                  ,AveExpr                ,t                      ,P.Value               ,adj.P.Val            ,B
ENSG00000196352.18 ,CD55                      ,-5.288494422192224     ,4.528619861971434      ,-13.013520966800211    ,1.4373168867240423e-9 ,2.012099909724987e-5 ,4.513190575537003
ENSG00000270800.4  ,RPS10-NUDT3               ,2.1280590942118747     ,2.1428504507117228     ,5.846748022348382      ,3.229061707025084e-5  ,0.21548678344277294  ,0.9019669203091212
ENSG00000290687.1  ,ZNF286B                   ,5.9783090855395        ,-1.1642292797502685    ,5.6156203265585045     ,4.9422074549283415e-5 ,0.21548678344277294  ,-3.0487519773542986
ENSG00000167664.9  ,TMIGD2                    ,-1.9476630284297434    ,0.8398863825971888     ,-5.439988694522547     ,6.86225886925519e-5   ,0.21548678344277294  ,0.4214246424581045
ENSG00000285625.1  ,NA                        ,-2.3482001848337832    ,2.2172050932273506     ,-5.379106645288422     ,7.696506301977746e-5  ,0.21548678344277294  ,0.42536963090010715
ENSG00000198695.2  ,ND6                       ,1.293161879228739      ,5.972227601733095      ,5.452580038602619      ,1.2336687709305652e-4 ,0.287835485404283    ,1.4015933239342795
ENSG00000279557.1  ,NA                        ,1.3656519118944583     ,3.1198011503768184     ,4.7955402069483535     ,2.3670474768387243e-4 ,0.45403796975266814  ,0.45260293492011616
ENSG00000137809.17 ,ITGA11                    ,-1.1076973290666383    ,5.90654115755314       ,-4.9065018015917       ,2.606193125609318e-4  ,0.45403796975266814  ,0.7018226410915345
ENSG00000073910.23 ,FRY                       ,1.2455322643242202     ,2.927075366457384      ,4.68893452230796       ,2.9190240215544065e-4 ,0.45403796975266814  ,0.2944490904314314
ENSG00000277150.2  ,F8A3                      ,-1.3515129550746423    ,-0.25615618393805445   ,-4.472029527256616     ,4.4882756885386555e-4 ,0.5832387016607619   ,-0.2958820833551865
ENSG00000081059.20 ,TCF7                      ,-0.8961927859615337    ,4.107312060670259      ,-4.329774226930872     ,5.966383332782027e-4  ,0.5832387016607619   ,-0.1029331192592906
ENSG00000128309.18 ,MPST                      ,-0.7962200205116595    ,4.268914770528948      ,-4.256952768967832     ,6.907236988236443e-4  ,0.5832387016607619   ,-0.23244623548694499
ENSG00000183340.7  ,JRKL                      ,0.7531366901704382     ,4.271845734936136      ,4.198737572047183      ,7.767489662874132e-4  ,0.5832387016607619   ,-0.3353640298434284
ENSG00000160685.14 ,ZBTB7B                    ,1.0714357838471487     ,3.4416196258136864     ,4.1643013329018705     ,8.327027136780416e-4  ,0.5832387016607619   ,-0.4521572896201853
ENSG00000198018.7  ,ENTPD7                    ,1.0723943863656786     ,2.6680001302965626     ,4.07632461796782       ,9.950452700632848e-4  ,0.5832387016607619   ,-0.6779375201527005
ENSG00000137965.11 ,IFI44                     ,-1.7529981013037788    ,0.778385456464177      ,-4.04829485424737      ,0.0010532652549883118 ,0.5832387016607619   ,-1.4239497504650567
ENSG00000211797.2  ,TRAV17                    ,1.456330113434168      ,2.452893034737422      ,4.04778718547002       ,0.001054351060217098  ,0.5832387016607619   ,-0.8412188652816717
